"","rodada","casa","placar","fora","ano"
"1822","31","INT","2 x 1","FLA","2016"
"1823","31","FIG","1 x 2","PAL","2016"
"1824","31","ATL","2 x 0","COR","2016"
"1825","31","CRU","0 x 0","CHA","2016"
"1826","31","COR","2 x 0","AME","2016"
"1827","31","PON","3 x 0","SAN","2016"
"1828","31","SAN","1 x 1","GRE","2016"
"1829","31","SPO","1 x 0","VIT","2016"
"1830","31","FLU","1 x 2","SAO","2016"
"1831","32","SAN","0 x 1","BOT","2016"
"1832","32","SAO","2 x 0","PON","2016"
"1833","32","VIT","0 x 1","CRU","2016"
"1834","32","FLA","2 x 2","COR","2016"
"1835","32","PAL","2 x 1","SPO","2016"
"1836","32","GRE","0 x 0","INT","2016"
"1837","32","COR","1 x 1","FLU","2016"
"1838","32","ATL","3 x 0","FIG","2016"
"1839","32","CHA","0 x 1","SAN","2016"
"1840","32","AME","1 x 0","ATL","2016"
"1841","33","SPO","1 x 0","PON","2016"
"1842","33","FLU","2 x 2","VIT","2016"
"1843","33","COR","1 x 1","CHA","2016"
"1844","33","ATL","2 x 2","FLA","2016"
"1845","33","ATL","1 x 0","CRU","2016"
"1846","33","BOT","0 x 0","COR","2016"
"1847","33","INT","1 x 1","SAN","2016"
"1848","33","SAN","1 x 0","PAL","2016"
"1849","33","FIG","0 x 0","GRE","2016"
"1850","33","AME","1 x 0","SAO","2016"
"1851","34","FLA","0 x 0","BOT","2016"
"1852","34","SAO","4 x 0","COR","2016"
"1853","34","PON","1 x 2","SAN","2016"
"1854","34","SAN","1 x 0","AME","2016"
"1855","34","CRU","4 x 2","FLU","2016"
"1856","34","PAL","1 x 0","INT","2016"
"1857","34","VIT","3 x 2","ATL","2016"
"1858","34","COR","2 x 0","ATL","2016"
"1859","34","CHA","1 x 0","FIG","2016"
"1860","34","GRE","0 x 3","SPO","2016"
"1861","35","FLU","1 x 1","ATL","2016"
"1862","35","BOT","0 x 2","CHA","2016"
"1863","35","COR","1 x 0","SAN","2016"
"1864","35","FIG","1 x 1","COR","2016"
"1865","35","AME","0 x 1","FLA","2016"
"1866","35","SPO","0 x 1","CRU","2016"
"1867","35","SAN","3 x 2","VIT","2016"
"1868","35","SAO","1 x 1","GRE","2016"
"1869","35","ATL","1 x 1","PAL","2016"
"1870","35","INT","1 x 1","PON","2016"
"1871","36","ATL","2 x 0","SPO","2016"
"1872","36","VIT","4 x 0","FIG","2016"
"1873","36","PAL","1 x 0","BOT","2016"
"1874","36","CRU","2 x 2","SAN","2016"
"1875","36","GRE","3 x 0","AME","2016"
"1876","36","PON","1 x 0","FLU","2016"
"1877","36","SAN","3 x 3","ATL","2016"
"1878","36","CHA","2 x 0","SAO","2016"
"1879","36","FLA","2 x 2","COR","2016"
"1880","36","COR","1 x 0","INT","2016"
"1881","37","BOT","1 x 1","PON","2016"
"1882","37","AME","2 x 2","SPO","2016"
"1883","37","COR","0 x 0","ATL","2016"
"1884","37","FLA","2 x 0","SAN","2016"
"1885","37","PAL","1 x 0","CHA","2016"
"1886","37","ATL","1 x 2","SAO","2016"
"1887","37","INT","1 x 0","CRU","2016"
"1888","37","FIG","1 x 0","FLU","2016"
"1889","37","SAN","5 x 1","GRE","2016"
"1890","37","COR","0 x 1","VIT","2016"
"1891","38","VIT","1 x 2","PAL","2016"
"1892","38","FLU","1 x 1","INT","2016"
"1893","38","SAO","5 x 0","SAN","2016"
"1894","38","SAN","1 x 0","AME","2016"
"1895","38","CRU","3 x 2","COR","2016"
"1896","38","GRE","0 x 1","BOT","2016"
"1897","38","ATL","0 x 0","FLA","2016"
"1898","38","CHA",NA,"ATL","2016"
"1899","38","PON","2 x 0","COR","2016"
"1900","38","SPO","2 x 0","FIG","2016"
"1901","1","FLA","1 x 1","ATL","2017"
"1902","1","COR","1 x 1","CHA","2017"
"1903","1","FLU","3 x 2","SAN","2017"
"1904","1","PAL","4 x 0","VAS","2017"
"1905","1","CRU","1 x 0","SAO","2017"
"1906","1","BAH","6 x 2","ATL","2017"
"1907","1","PON","4 x 0","SPO","2017"
"1908","1","AVA","0 x 0","VIT","2017"
"1909","1","GRE","2 x 0","BOT","2017"
"1910","1","COR","4 x 1","ATL","2017"
"1911","2","SAN","1 x 0","COR","2017"
"1912","2","ATL","0 x 3","FLA","2017"
"1913","2","CHA","1 x 0","PAL","2017"
"1914","2","VAS","2 x 1","BAH","2017"
"1915","2","ATL","1 x 2","FLU","2017"
"1916","2","ATL","0 x 2","GRE","2017"
"1917","2","VIT","0 x 1","COR","2017"
"1918","2","BOT","2 x 0","PON","2017"
"1919","2","SPO","1 x 1","CRU","2017"
"1920","2","SAO","2 x 0","AVA","2017"
"1921","3","VAS","3 x 2","FLU","2017"
"1922","3","SAO","2 x 0","PAL","2017"
"1923","3","VIT","0 x 1","COR","2017"
"1924","3","ATL","2 x 2","PON","2017"
"1925","3","ATL","1 x 1","FLA","2017"
"1926","3","SAN","0 x 1","CRU","2017"
"1927","3","ATL","0 x 1","COR","2017"
"1928","3","SPO","4 x 3","GRE","2017"
"1929","3","BOT","1 x 0","BAH","2017"
"1930","3","CHA","2 x 0","AVA","2017"
"1931","4","COR","1 x 0","ATL","2017"
"1932","4","FLU","2 x 1","VIT","2017"
"1933","4","COR","2 x 0","SAN","2017"
"1934","4","FLA","0 x 0","BOT","2017"
"1935","4","AVA","1 x 0","SPO","2017"
"1936","4","PON","1 x 0","SAO","2017"
"1937","4","GRE","2 x 0","VAS","2017"
"1938","4","PAL","0 x 0","ATL","2017"
"1939","4","CRU","0 x 2","CHA","2017"
"1940","4","BAH","3 x 0","ATL","2017"
"1941","5","FLU","1 x 1","ATL","2017"
"1942","5","ATL","1 x 0","AVA","2017"
"1943","5","COR","1 x 0","PAL","2017"
"1944","5","SAN","1 x 0","BOT","2017"
"1945","5","SPO","2 x 0","FLA","2017"
"1946","5","VAS","2 x 5","COR","2017"
"1947","5","ATL","3 x 0","PON","2017"
"1948","5","SAO","2 x 0","VIT","2017"
"1949","5","CHA","3 x 6","GRE","2017"
"1950","5","BAH","1 x 0","CRU","2017"
"1951","6","PAL","3 x 1","FLU","2017"
"1952","6","VAS","2 x 1","SPO","2017"
"1953","6","BOT","2 x 2","COR","2017"
"1954","6","COR","3 x 2","SAO","2017"
"1955","6","VIT","2 x 0","ATL","2017"
"1956","6","PON","3 x 2","CHA","2017"
"1957","6","AVA","1 x 1","FLA","2017"
"1958","6","CRU","2 x 0","ATL","2017"
"1959","6","ATL","0 x 2","SAN","2017"
"1960","6","GRE","1 x 0","BAH","2017"
"1961","7","ATL","0 x 1","ATL","2017"
"1962","7","ATL","3 x 1","AVA","2017"
"1963","7","VIT","2 x 2","BOT","2017"
"1964","7","SPO","0 x 0","SAO","2017"
"1965","7","FLA","2 x 0","PON","2017"
"1966","7","COR","1 x 0","CRU","2017"
"1967","7","SAN","1 x 0","PAL","2017"
"1968","7","CHA","2 x 1","VAS","2017"
"1969","7","COR","0 x 0","BAH","2017"
"1970","7","FLU","0 x 2","GRE","2017"
"1971","8","ATL","0 x 1","ATL","2017"
"1972","8","VAS","1 x 0","AVA","2017"
"1973","8","SAN","0 x 0","PON","2017"
"1974","8","COR","0 x 0","COR","2017"
"1975","8","SAO","1 x 2","ATL","2017"
"1976","8","BAH","2 x 4","PAL","2017"
"1977","8","FLU","2 x 2","FLA","2017"
"1978","8","CHA","0 x 2","BOT","2017"
"1979","8","SPO","1 x 3","VIT","2017"
"1980","8","CRU","3 x 3","GRE","2017"
"1981","9","VIT","0 x 2","SAN","2017"
"1982","9","BOT","3 x 1","VAS","2017"
"1983","9","PAL","1 x 0","ATL","2017"
"1984","9","AVA","0 x 3","FLU","2017"
"1985","9","ATL","2 x 2","SPO","2017"
"1986","9","ATL","1 x 0","SAO","2017"
"1987","9","PON","1 x 0","CRU","2017"
"1988","9","COR","3 x 0","BAH","2017"
"1989","9","GRE","2 x 0","COR","2017"
"1990","9","FLA","5 x 1","CHA","2017"
"1991","10","SAN","0 x 1","SPO","2017"
"1992","10","VAS","1 x 0","ATL","2017"
"1993","10","PON","1 x 2","PAL","2017"
"1994","10","GRE","0 x 1","COR","2017"
"1995","10","ATL","4 x 1","VIT","2017"
"1996","10","CRU","2 x 0","COR","2017"
"1997","10","SAO","1 x 1","FLU","2017"
"1998","10","BAH","0 x 1","FLA","2017"
"1999","10","CHA","0 x 1","ATL","2017"
"2000","10","BOT","0 x 2","AVA","2017"
"2001","11","PAL","1 x 0","GRE","2017"
"2002","11","ATL","1 x 1","SAN","2017"
"2003","11","FLA","2 x 0","SAO","2017"
"2004","11","COR","1 x 0","BOT","2017"
"2005","11","ATL","3 x 1","CRU","2017"
"2006","11","SPO","1 x 0","ATL","2017"
"2007","11","VIT","0 x 0","BAH","2017"
"2008","11","COR","2 x 2","VAS","2017"
"2009","11","AVA","0 x 0","PON","2017"
"2010","11","FLU","3 x 3","CHA","2017"
"2011","12","ATL","1 x 2","VIT","2017"
"2012","12","VAS","0 x 1","FLA","2017"
"2013","12","COR","2 x 0","PON","2017"
"2014","12","CHA","1 x 1","ATL","2017"
"2015","12","CRU","3 x 1","PAL","2017"
"2016","12","GRE","0 x 2","AVA","2017"
"2017","12","BAH","1 x 1","FLU","2017"
"2018","12","SAN","3 x 2","SAO","2017"
"2019","12","BOT","1 x 1","ATL","2017"
"2020","12","COR","0 x 3","SPO","2017"
"2021","13","PON","0 x 3","BAH","2017"
"2022","13","ATL","0 x 1","SAN","2017"
"2023","13","FLU","0 x 1","BOT","2017"
"2024","13","PAL","0 x 2","COR","2017"
"2025","13","VIT","1 x 4","VAS","2017"
"2026","13","ATL","0 x 2","CRU","2017"
"2027","13","SPO","3 x 0","CHA","2017"
"2028","13","SAO","2 x 2","ATL","2017"
"2029","13","FLA","0 x 1","GRE","2017"
"2030","13","AVA","1 x 4","COR","2017"
"2031","14","COR","2 x 2","ATL","2017"
"2032","14","PAL","4 x 2","VIT","2017"
"2033","14","VAS","0 x 0","SAN","2017"
"2034","14","CRU","1 x 1","FLA","2017"
"2035","14","GRE","3 x 1","PON","2017"
